device_id,timestamp,spindle_current,spindle_power,feed_velocity,machining_process,tool_condition
260,2025-01-01 09:58:00,35.0559,0.1333,24.8885,Layer 3 Up,0
260,2025-01-01 09:59:00,17.6577,0.0516,20.8827,Layer 3 Up,0
261,2025-01-01 08:00:00,23.9903,0.2339,23.5098,Layer 1 Down,0
261,2025-01-01 08:01:00,22.5055,0.0657,26.8073,Layer 1 Up,0
261,2025-01-01 08:02:00,22.6544,0.1497,21.9718,Layer 3 Up,0
261,2025-01-01 08:03:00,16.0084,0.0673,22.5543,Layer 2 Down,0
261,2025-01-01 08:04:00,10.7383,0.1021,19.6765,Layer 2 Down,0
261,2025-01-01 08:05:00,2.2488,0.0834,17.3278,Layer 1 Up,0
261,2025-01-01 08:06:00,21.0869,0.0235,9.7216,Layer 1 Down,0
261,2025-01-01 08:07:00,35.9047,0.2101,22.9501,Layer 1 Down,0
261,2025-01-01 08:09:00,25.3345,0.1079,17.6792,Layer 1 Up,0
261,2025-01-01 08:10:00,23.4711,0.2774,33.6908,Layer 3 Up,0
261,2025-01-01 08:11:00,38.5142,0.0948,27.3114,Layer 1 Down,0
261,2025-01-01 08:12:00,23.9915,0.1619,25.7567,Layer 2 Up,0
261,2025-01-01 08:13:00,-6.7891,0.068,26.1855,Layer 2 Up,0
261,2025-01-01 08:14:00,31.412,0.0654,22.4933,Layer 1 Up,0
261,2025-01-01 08:15:00,21.5639,0.1272,20.0754,Layer 2 Down,0
261,2025-01-01 08:16:00,42.7825,0.1898,19.0083,Layer 1 Down,0
261,2025-01-01 08:17:00,20.6327,0.0739,22.9043,Layer 1 Down,0
261,2025-01-01 08:18:00,19.9898,0.2319,18.2521,Layer 1 Up,0
261,2025-01-01 08:19:00,26.8658,0.062,18.117,Layer 2 Up,0
261,2025-01-01 08:20:00,15.9931,0.0853,14.0861,Layer 1 Down,0
261,2025-01-01 08:21:00,14.3411,0.1725,16.1755,Layer 1 Up,0
261,2025-01-01 08:22:00,29.3608,0.1458,22.4495,Layer 1 Down,0
261,2025-01-01 08:23:00,11.2278,0.0811,19.071,Layer 1 Down,0
261,2025-01-01 08:24:00,25.4569,0.0857,24.9569,Layer 2 Down,0
261,2025-01-01 08:26:00,13.3157,0.0674,28.4014,Layer 1 Down,0
261,2025-01-01 08:27:00,19.3347,0.0328,22.6878,Layer 2 Up,0
261,2025-01-01 08:28:00,40.9943,0.0607,29.3979,Layer 1 Down,0
261,2025-01-01 08:29:00,24.5267,0.0834,23.0673,Layer 1 Up,0
261,2025-01-01 08:30:00,10.3507,0.1327,26.2315,Layer 1 Down,0
261,2025-01-01 08:31:00,34.5486,0.071,18.4885,Layer 3 Up,0
261,2025-01-01 08:32:00,11.8118,0.1135,20.3372,Layer 1 Down,0
261,2025-01-01 08:33:00,28.1865,0.1117,24.2561,Layer 3 Up,0
261,2025-01-01 08:34:00,20.6622,0.1076,23.9835,Layer 2 Up,0
261,2025-01-01 08:35:00,22.9012,0.031,26.259,Layer 1 Down,0
261,2025-01-01 08:36:00,12.6121,0.0,24.8496,Layer 2 Up,0
261,2025-01-01 08:37:00,29.985,0.0668,20.8622,Layer 2 Down,0
261,2025-01-01 08:38:00,19.8077,0.1495,17.1577,Layer 1 Up,0
261,2025-01-01 08:39:00,23.2277,0.1502,17.357,Layer 3 Up,0
261,2025-01-01 08:40:00,17.306,0.0679,21.1649,Layer 2 Up,0
261,2025-01-01 08:41:00,18.5631,0.1428,21.9911,Layer 1 Down,0
261,2025-01-01 08:42:00,10.1731,0.1124,15.2563,Layer 2 Down,0
261,2025-01-01 08:44:00,29.5022,0.054,25.9572,Layer 1 Down,0
261,2025-01-01 08:45:00,30.5194,0.1818,19.071,Layer 2 Down,0
261,2025-01-01 08:46:00,21.9881,0.1519,20.0425,Layer 3 Up,0
261,2025-01-01 08:48:00,20.3723,0.0878,22.246,Layer 3 Up,0
261,2025-01-01 08:49:00,7.0462,0.0929,26.1463,Layer 2 Down,0
261,2025-01-01 08:50:00,1.114,0.133,16.9422,Layer 1 Up,0
261,2025-01-01 08:51:00,9.1329,0.2079,23.9078,Layer 3 Up,0
261,2025-01-01 08:53:00,45.9167,0.0059,25.5116,Layer 3 Up,0
261,2025-01-01 08:55:00,20.7611,0.1505,12.6766,Layer 3 Up,0
261,2025-01-01 08:56:00,4.2583,0.0734,16.1177,Layer 2 Up,0
261,2025-01-01 08:57:00,15.3496,0.0947,10.8223,Layer 1 Up,0
261,2025-01-01 08:58:00,19.5529,0.1775,15.3707,Layer 1 Up,0
261,2025-01-01 09:00:00,10.4949,0.1535,15.9187,Layer 1 Up,0
261,2025-01-01 09:01:00,25.4016,0.1429,15.2118,Layer 1 Down,0
261,2025-01-01 09:03:00,17.3504,0.0619,13.8535,Layer 1 Up,0
261,2025-01-01 09:04:00,6.7673,0.1992,27.5046,Layer 3 Up,0
261,2025-01-01 09:05:00,8.0088,0.169,18.6861,Layer 3 Up,0
261,2025-01-01 09:06:00,24.5396,0.0681,15.2989,Layer 2 Down,0
261,2025-01-01 09:07:00,18.2497,0.0683,24.5505,Layer 2 Up,0
261,2025-01-01 09:08:00,21.6681,0.2188,24.5889,Layer 1 Up,0
261,2025-01-01 09:09:00,23.4626,0.0486,22.2999,Layer 1 Up,0
261,2025-01-01 09:10:00,16.4999,0.1172,26.2482,Layer 2 Down,0
261,2025-01-01 09:11:00,16.9339,0.0512,13.7316,Layer 2 Up,0
261,2025-01-01 09:12:00,24.1588,0.1655,21.0355,Layer 1 Down,0
261,2025-01-01 09:14:00,16.5075,0.0511,20.3947,Layer 1 Up,0
261,2025-01-01 09:15:00,22.3556,0.1648,23.6061,Layer 1 Down,0
261,2025-01-01 09:16:00,4.5983,0.0819,22.3011,Layer 1 Down,0
261,2025-01-01 09:17:00,16.444,0.1406,26.0467,Layer 1 Down,0
261,2025-01-01 09:18:00,45.7836,0.1835,17.5151,Layer 1 Down,0
261,2025-01-01 09:19:00,16.6064,0.2383,8.0849,Layer 3 Up,0
261,2025-01-01 09:20:00,23.2521,0.0552,16.7389,Layer 2 Up,0
261,2025-01-01 09:23:00,34.8531,0.0745,19.9381,Layer 1 Up,0
261,2025-01-01 09:24:00,11.3796,0.1214,16.5019,Layer 2 Down,0
261,2025-01-01 09:25:00,10.6321,0.0895,15.2563,Layer 1 Down,0
261,2025-01-01 09:26:00,17.9279,0.0782,19.5404,Layer 2 Up,0
261,2025-01-01 09:27:00,-4.5351,0.1422,22.7076,Layer 1 Down,0
261,2025-01-01 09:28:00,23.2988,0.1499,16.5646,Layer 1 Down,0
261,2025-01-01 09:29:00,12.0234,0.1837,27.975,Layer 2 Up,0
261,2025-01-01 09:30:00,23.6309,0.1536,22.1436,Layer 2 Down,0
261,2025-01-01 09:31:00,43.1498,0.1107,21.1011,Layer 2 Down,0
261,2025-01-01 09:32:00,4.1228,0.1383,17.9813,Layer 2 Up,0
261,2025-01-01 09:33:00,19.0021,0.1957,15.007,Layer 1 Down,0
261,2025-01-01 09:34:00,28.846,0.2208,22.1594,Layer 2 Up,0
261,2025-01-01 09:35:00,27.2897,0.1986,13.871,Layer 3 Up,0
261,2025-01-01 09:36:00,11.9813,0.0673,16.186,Layer 3 Up,0
261,2025-01-01 09:37:00,23.0023,0.1969,25.2786,Layer 3 Up,0
261,2025-01-01 09:38:00,22.9257,0.0899,25.5587,Layer 1 Up,0
261,2025-01-01 09:39:00,42.9113,0.2336,19.1066,Layer 2 Up,0
261,2025-01-01 09:40:00,15.9183,0.1484,19.5509,Layer 1 Down,0
261,2025-01-01 09:41:00,21.5134,0.1828,19.5668,Layer 2 Up,0
261,2025-01-01 09:42:00,31.7073,0.1591,16.2606,Layer 2 Down,0
261,2025-01-01 09:43:00,18.8083,0.1213,25.6948,Layer 1 Up,0
261,2025-01-01 09:44:00,31.8888,0.0096,25.5369,Layer 2 Down,0
261,2025-01-01 09:45:00,34.6504,0.0751,17.629,Layer 2 Down,0
261,2025-01-01 09:46:00,15.3079,0.1608,22.9915,Layer 2 Up,0
261,2025-01-01 09:47:00,14.5617,0.0238,14.6303,Layer 1 Down,0
261,2025-01-01 09:48:00,20.1368,0.0839,15.2335,Layer 2 Up,0
261,2025-01-01 09:50:00,13.8378,0.0261,23.352,Layer 2 Down,0
261,2025-01-01 09:51:00,37.504,0.1399,16.6405,Layer 1 Up,0
261,2025-01-01 09:52:00,15.4229,0.2219,22.6075,Layer 2 Up,0
261,2025-01-01 09:57:00,29.8319,0.1359,14.5864,Layer 1 Down,0
261,2025-01-01 09:58:00,6.922,0.1457,23.2571,Layer 1 Up,0
261,2025-01-01 09:59:00,14.823,0.1074,24.6833,Layer 2 Up,0
262,2025-01-01 08:00:00,14.4665,0.2055,22.6458,Layer 3 Up,0
262,2025-01-01 08:01:00,24.8996,0.1334,23.5683,Layer 2 Down,0
262,2025-01-01 08:02:00,18.3083,0.1096,25.2387,Layer 1 Down,0
262,2025-01-01 08:03:00,17.8383,0.0929,17.0076,Layer 3 Up,0
262,2025-01-01 08:04:00,2.5524,0.0193,26.9172,Layer 1 Up,0
262,2025-01-01 08:05:00,44.6906,0.0359,18.8919,Layer 2 Down,0
262,2025-01-01 08:06:00,36.3288,0.0509,11.7667,Layer 2 Up,0
262,2025-01-01 08:07:00,17.6776,0.0985,21.7711,Layer 3 Up,0
262,2025-01-01 08:08:00,12.5788,0.2564,20.343,Layer 1 Down,0
262,2025-01-01 08:09:00,9.7388,0.1061,8.4429,Layer 2 Up,0
262,2025-01-01 08:10:00,15.0114,0.1419,19.3616,Layer 1 Down,0
262,2025-01-01 08:11:00,-7.752,0.1177,13.5372,Layer 2 Down,0
262,2025-01-01 08:12:00,14.6069,0.0946,14.5301,Layer 2 Up,0
262,2025-01-01 08:13:00,7.2438,0.0483,20.3139,Layer 3 Up,0
262,2025-01-01 08:14:00,23.2323,0.2149,24.5588,Layer 1 Down,0
262,2025-01-01 08:15:00,6.0011,0.111,16.6677,Layer 1 Down,0
262,2025-01-01 08:17:00,13.5583,0.0866,35.0788,Layer 3 Up,0
262,2025-01-01 08:18:00,19.9778,0.0783,18.4895,Layer 2 Down,0
262,2025-01-01 08:19:00,8.735,0.0936,19.3443,Layer 1 Up,0
262,2025-01-01 08:20:00,34.1291,0.1739,14.455,Layer 1 Up,0
262,2025-01-01 08:21:00,20.595,0.1069,21.0904,Layer 1 Down,0
262,2025-01-01 08:22:00,17.1849,0.1669,19.7024,Layer 3 Up,0
262,2025-01-01 08:23:00,12.1367,0.0657,16.299,Layer 2 Down,0
262,2025-01-01 08:24:00,16.4079,0.1039,10.3765,Layer 2 Up,0
262,2025-01-01 08:26:00,15.3971,0.1406,13.9342,Layer 3 Up,0
262,2025-01-01 08:27:00,2.9641,0.1043,27.5998,Layer 3 Up,0
262,2025-01-01 08:28:00,5.9496,0.1211,18.8243,Layer 2 Down,0
262,2025-01-01 08:29:00,16.6361,0.0637,15.7547,Layer 1 Up,0
262,2025-01-01 08:30:00,25.3056,0.1316,12.6165,Layer 1 Down,0
262,2025-01-01 08:31:00,31.3334,0.1062,26.6135,Layer 1 Down,0
262,2025-01-01 08:33:00,15.2127,0.1241,18.0623,Layer 1 Up,0
262,2025-01-01 08:34:00,28.5628,0.1141,18.704,Layer 3 Up,0
262,2025-01-01 08:35:00,1.8467,0.256,17.5959,Layer 1 Up,0
262,2025-01-01 08:36:00,-14.5299,0.1823,17.7715,Layer 3 Up,0
262,2025-01-01 08:37:00,14.6708,0.1906,24.2527,Layer 2 Down,0
262,2025-01-01 08:38:00,19.6825,0.1902,18.4493,Layer 3 Up,0
262,2025-01-01 08:39:00,11.6474,0.0273,19.5941,Layer 1 Down,0
262,2025-01-01 08:41:00,5.9791,0.0845,10.2524,Layer 1 Down,0
262,2025-01-01 08:42:00,18.8932,0.1992,22.2296,Layer 3 Up,0
262,2025-01-01 08:43:00,40.2325,0.1171,16.7634,Layer 1 Up,0
262,2025-01-01 08:44:00,15.2334,0.2469,21.3322,Layer 1 Down,0
262,2025-01-01 08:46:00,29.3774,0.0483,20.4323,Layer 1 Up,0
262,2025-01-01 08:47:00,14.8,0.108,12.0734,Layer 1 Up,0
262,2025-01-01 08:48:00,13.0407,0.1276,9.6202,Layer 1 Down,0
262,2025-01-01 08:49:00,1.7479,0.1239,27.5317,Layer 1 Down,0
262,2025-01-01 08:50:00,14.4961,0.1479,5.1716,Layer 1 Up,0
262,2025-01-01 08:51:00,-1.0892,0.1348,22.2402,Layer 3 Up,0
262,2025-01-01 08:52:00,16.9173,0.0606,8.9346,Layer 2 Down,0
262,2025-01-01 08:53:00,35.6794,0.0278,12.0446,Layer 1 Up,0
262,2025-01-01 08:54:00,8.1023,0.1007,20.7498,Layer 3 Up,0
262,2025-01-01 08:55:00,-0.946,0.1269,18.6794,Layer 1 Down,0
262,2025-01-01 08:57:00,11.0608,0.1853,20.5417,Layer 1 Up,0
262,2025-01-01 08:58:00,13.5367,0.0,12.5755,Layer 2 Up,0
262,2025-01-01 08:59:00,28.0553,0.134,5.6708,Layer 2 Down,0
262,2025-01-01 09:00:00,6.6981,0.1337,11.1015,Layer 1 Down,0
262,2025-01-01 09:01:00,8.2656,0.0746,17.712,Layer 3 Up,0
262,2025-01-01 09:03:00,18.5986,0.0936,15.8395,Layer 1 Down,0
262,2025-01-01 09:04:00,6.7738,0.0681,17.8712,Layer 3 Up,0
262,2025-01-01 09:05:00,13.2511,0.1016,22.4175,Layer 1 Up,0
262,2025-01-01 09:06:00,33.6791,0.064,10.9842,Layer 3 Up,0
262,2025-01-01 09:07:00,13.8052,0.1355,22.1233,Layer 2 Up,0
262,2025-01-01 09:08:00,30.794,0.1647,16.9553,Layer 1 Down,0
262,2025-01-01 09:09:00,44.4154,0.1502,14.9908,Layer 1 Down,0
262,2025-01-01 09:10:00,22.1232,0.0771,7.8975,Layer 2 Down,0
262,2025-01-01 09:11:00,38.0648,0.1917,25.0271,Layer 1 Down,0
262,2025-01-01 09:12:00,14.8388,0.0717,14.1725,Layer 2 Up,0
262,2025-01-01 09:13:00,30.8513,0.085,21.8044,Layer 2 Up,0
262,2025-01-01 09:14:00,12.2706,0.0133,19.5425,Layer 2 Down,0
262,2025-01-01 09:15:00,0.6083,0.1108,17.2727,Layer 1 Up,0
262,2025-01-01 09:16:00,4.2859,0.0824,18.0481,Layer 2 Down,0
262,2025-01-01 09:17:00,2.6127,0.0605,17.1464,Layer 2 Down,0
262,2025-01-01 09:18:00,19.1651,0.1298,21.3003,Layer 2 Up,0
262,2025-01-01 09:19:00,17.5607,0.0716,13.0209,Layer 3 Up,0
262,2025-01-01 09:20:00,29.9339,0.0664,20.7057,Layer 2 Up,0
262,2025-01-01 09:22:00,21.9236,0.0861,21.4464,Layer 1 Down,0
262,2025-01-01 09:23:00,19.2171,0.0621,26.6357,Layer 2 Up,0
262,2025-01-01 09:24:00,11.2608,0.0482,20.863,Layer 1 Down,0
262,2025-01-01 09:25:00,28.5763,0.1275,17.882,Layer 1 Down,0
262,2025-01-01 09:26:00,29.8919,0.1608,23.6442,Layer 2 Down,0
262,2025-01-01 09:27:00,20.3439,0.1168,26.2536,Layer 1 Down,0
262,2025-01-01 09:28:00,7.789,0.0456,19.0798,Layer 1 Up,0
262,2025-01-01 09:29:00,16.2409,0.0263,17.314,Layer 2 Up,0
262,2025-01-01 09:30:00,19.4052,0.0949,21.4328,Layer 2 Up,0
262,2025-01-01 09:31:00,6.3724,0.0955,24.4243,Layer 2 Up,0
262,2025-01-01 09:32:00,32.6889,0.0508,23.4915,Layer 2 Up,0
262,2025-01-01 09:34:00,26.2371,0.1307,23.7892,Layer 2 Up,0
262,2025-01-01 09:36:00,8.9215,0.0824,21.2473,Layer 2 Up,0
262,2025-01-01 09:38:00,11.8382,0.0,18.3069,Layer 1 Up,0
262,2025-01-01 09:39:00,10.1467,0.126,26.0004,Layer 1 Up,0
262,2025-01-01 09:40:00,30.2268,0.1247,11.4805,Layer 3 Up,0
262,2025-01-01 09:41:00,13.6628,0.1135,10.9499,Layer 1 Down,0
262,2025-01-01 09:42:00,7.0491,0.0626,22.893,Layer 1 Up,0
262,2025-01-01 09:43:00,19.6765,0.1543,15.574,Layer 2 Down,0
262,2025-01-01 09:44:00,13.5237,0.0371,19.6032,Layer 3 Up,0
262,2025-01-01 09:45:00,24.5747,0.0,18.8068,Layer 1 Up,0
262,2025-01-01 09:47:00,3.5152,0.0793,20.2878,Layer 1 Up,0
262,2025-01-01 09:48:00,22.148,0.1544,20.7924,Layer 3 Up,0
262,2025-01-01 09:49:00,37.9648,0.25,30.3787,Layer 2 Up,0
262,2025-01-01 09:50:00,12.4625,0.1174,19.9333,Layer 2 Down,0
262,2025-01-01 09:51:00,24.6559,0.1101,21.4887,Layer 1 Down,0
262,2025-01-01 09:52:00,4.1659,0.0447,20.694,Layer 1 Down,0
262,2025-01-01 09:53:00,18.1679,0.0627,17.2811,Layer 3 Up,0
262,2025-01-01 09:54:00,10.8347,0.1361,18.1515,Layer 1 Down,0
262,2025-01-01 09:55:00,26.4991,0.1894,27.5225,Layer 1 Down,0
262,2025-01-01 09:56:00,27.5854,0.1325,14.0924,Layer 3 Up,0
262,2025-01-01 09:58:00,16.9205,0.0848,28.2577,Layer 2 Up,0
262,2025-01-01 09:59:00,19.9149,0.0907,19.7709,Layer 1 Down,0
263,2025-01-01 08:00:00,20.0297,0.033,19.4116,Layer 1 Up,0
263,2025-01-01 08:01:00,17.346,0.0494,16.3143,Layer 2 Down,0
263,2025-01-01 08:02:00,18.5046,0.0,14.2884,Layer 1 Up,0
263,2025-01-01 08:03:00,12.2703,0.0977,8.7846,Layer 1 Up,0
263,2025-01-01 08:04:00,26.6602,0.0799,14.7331,Layer 1 Down,0
263,2025-01-01 08:05:00,20.3807,0.0,7.835,Layer 2 Up,0
263,2025-01-01 08:06:00,31.518,0.0982,12.1403,Layer 1 Down,0
263,2025-01-01 08:07:00,11.3758,0.2008,16.0516,Layer 2 Up,0
263,2025-01-01 08:08:00,7.3661,0.0,21.8372,Layer 1 Down,0
263,2025-01-01 08:10:00,9.8116,0.0369,21.0063,Layer 1 Down,0
263,2025-01-01 08:11:00,12.6919,0.1194,18.8926,Layer 3 Up,0
263,2025-01-01 08:12:00,12.7083,0.0246,13.8308,Layer 1 Down,0
263,2025-01-01 08:13:00,18.0107,0.1069,16.7613,Layer 3 Up,0
263,2025-01-01 08:15:00,11.8546,0.0824,12.8875,Layer 2 Down,0
263,2025-01-01 08:16:00,31.1933,0.1559,26.4321,Layer 3 Up,0
263,2025-01-01 08:17:00,9.9454,0.0925,20.0512,Layer 1 Up,0
263,2025-01-01 08:18:00,22.6044,0.1273,21.1467,Layer 2 Down,0
263,2025-01-01 08:19:00,6.7025,0.0,21.4176,Layer 1 Down,0
263,2025-01-01 08:20:00,11.709,0.0892,17.0926,Layer 2 Down,0
263,2025-01-01 08:22:00,23.9071,0.0476,18.6414,Layer 1 Up,0
263,2025-01-01 08:23:00,17.0426,0.0728,7.0183,Layer 1 Down,0
263,2025-01-01 08:24:00,4.271,0.0317,9.1972,Layer 1 Down,0
263,2025-01-01 08:25:00,17.8428,0.0256,14.8071,Layer 1 Down,0
263,2025-01-01 08:26:00,6.9928,0.1155,19.1124,Layer 1 Up,0
263,2025-01-01 08:27:00,18.1723,0.0,20.4319,Layer 2 Down,0
263,2025-01-01 08:28:00,13.4069,0.0829,20.0022,Layer 1 Up,0
263,2025-01-01 08:29:00,-2.7224,0.1536,18.8394,Layer 1 Up,0
263,2025-01-01 08:30:00,22.0454,0.0017,16.7816,Layer 3 Up,0
263,2025-01-01 08:31:00,15.6624,0.0091,17.9112,Layer 1 Down,0
263,2025-01-01 08:32:00,12.0392,0.0595,23.0974,Layer 2 Down,0
263,2025-01-01 08:33:00,21.8533,0.02,18.3466,Layer 1 Up,0
263,2025-01-01 08:34:00,20.561,0.0828,21.6066,Layer 1 Up,0
263,2025-01-01 08:35:00,19.8766,0.0353,15.9911,Layer 2 Up,0
263,2025-01-01 08:36:00,0.9887,0.0932,19.0596,Layer 3 Up,0
263,2025-01-01 08:38:00,11.7783,0.1742,15.092,Layer 1 Down,0
263,2025-01-01 08:39:00,35.3358,0.0916,24.3438,Layer 1 Up,0
263,2025-01-01 08:40:00,2.9425,0.0627,24.7018,Layer 1 Up,0
263,2025-01-01 08:41:00,40.1827,0.0,13.1565,Layer 3 Up,0
263,2025-01-01 08:42:00,26.4201,0.0006,21.2059,Layer 3 Up,0
263,2025-01-01 08:43:00,20.099,0.012,19.8827,Layer 2 Down,0
263,2025-01-01 08:46:00,24.1979,0.0543,28.11,Layer 2 Up,0
263,2025-01-01 08:47:00,22.5975,0.0318,20.0997,Layer 2 Up,0
263,2025-01-01 08:48:00,13.5176,0.0682,14.1101,Layer 2 Down,0
263,2025-01-01 08:49:00,21.1388,0.0,13.1956,Layer 2 Down,0
263,2025-01-01 08:50:00,17.114,0.1583,12.7389,Layer 3 Up,0
263,2025-01-01 08:51:00,31.4255,0.0626,18.3367,Layer 1 Up,0
263,2025-01-01 08:52:00,13.6262,0.1029,20.8229,Layer 1 Up,0
263,2025-01-01 08:53:00,21.0737,0.0781,17.0684,Layer 1 Up,0
263,2025-01-01 08:54:00,17.3867,0.0748,5.4615,Layer 3 Up,0
263,2025-01-01 08:55:00,21.8074,0.0557,14.1406,Layer 2 Up,0
263,2025-01-01 08:56:00,40.988,0.0816,12.9295,Layer 2 Up,0
263,2025-01-01 08:57:00,12.7597,0.087,9.4355,Layer 2 Down,0
263,2025-01-01 08:58:00,21.5545,0.0264,23.6396,Layer 1 Down,0
263,2025-01-01 08:59:00,16.8827,0.1017,14.5374,Layer 1 Up,0
263,2025-01-01 09:00:00,12.1913,0.0011,15.547,Layer 2 Down,0
263,2025-01-01 09:01:00,37.1396,0.031,13.6159,Layer 2 Up,0
263,2025-01-01 09:02:00,0.2762,0.0,16.9499,Layer 1 Down,0
263,2025-01-01 09:03:00,25.76,0.0492,16.9905,Layer 1 Down,0
263,2025-01-01 09:04:00,-0.8768,0.0,16.45,Layer 1 Down,0
263,2025-01-01 09:06:00,15.7541,0.1722,27.8879,Layer 2 Up,0
263,2025-01-01 09:07:00,7.4559,0.0265,13.9079,Layer 3 Up,0
263,2025-01-01 09:08:00,-6.7881,0.1015,22.5768,Layer 1 Down,0
263,2025-01-01 09:09:00,20.5834,0.0959,17.9769,Layer 2 Down,0
263,2025-01-01 09:10:00,14.2517,0.0314,17.066,Layer 2 Up,0
263,2025-01-01 09:11:00,6.7114,0.1619,13.9493,Layer 2 Down,0
263,2025-01-01 09:12:00,-2.0765,0.0,19.0331,Layer 3 Up,0
263,2025-01-01 09:15:00,24.0656,0.0629,10.4651,Layer 1 Down,0
263,2025-01-01 09:16:00,7.9204,0.1677,15.4034,Layer 1 Up,0
263,2025-01-01 09:17:00,6.7943,0.1184,11.4722,Layer 1 Up,0
263,2025-01-01 09:18:00,11.0368,0.0,19.6591,Layer 2 Down,0
263,2025-01-01 09:19:00,31.0847,0.0,11.0147,Layer 1 Down,0
263,2025-01-01 09:20:00,21.6536,0.0943,17.4094,Layer 2 Down,0
263,2025-01-01 09:21:00,39.751,0.0575,9.3571,Layer 1 Down,0
263,2025-01-01 09:22:00,41.916,0.0813,17.7154,Layer 1 Up,0
263,2025-01-01 09:23:00,23.4496,0.0528,21.034,Layer 2 Down,0
263,2025-01-01 09:25:00,-2.9005,0.0016,19.0933,Layer 1 Up,0
263,2025-01-01 09:27:00,13.296,0.0557,21.3116,Layer 2 Down,0
263,2025-01-01 09:28:00,32.8643,0.0817,21.9996,Layer 1 Up,0
263,2025-01-01 09:29:00,9.6884,0.0105,13.7685,Layer 1 Up,0
263,2025-01-01 09:30:00,33.5782,0.0,13.7464,Layer 2 Down,0
263,2025-01-01 09:31:00,10.2623,0.0854,16.2766,Layer 2 Up,0
263,2025-01-01 09:33:00,9.3354,0.003,14.4663,Layer 3 Up,0
263,2025-01-01 09:34:00,8.0552,0.0754,21.0972,Layer 1 Down,0
263,2025-01-01 09:35:00,28.8108,0.1452,33.1424,Layer 2 Up,0
263,2025-01-01 09:36:00,0.9274,0.0887,19.0094,Layer 1 Down,0
263,2025-01-01 09:37:00,0.0737,0.0,18.8994,Layer 1 Down,0
263,2025-01-01 09:38:00,28.7219,0.2231,19.8425,Layer 3 Up,0
263,2025-01-01 09:39:00,8.6372,0.0,13.8592,Layer 2 Down,0
263,2025-01-01 09:40:00,9.3438,0.0631,16.7105,Layer 1 Up,0
263,2025-01-01 09:41:00,5.3385,0.0293,16.8788,Layer 2 Down,0
263,2025-01-01 09:42:00,12.9153,0.0216,19.2962,Layer 1 Down,0
263,2025-01-01 09:43:00,4.4476,0.0995,17.892,Layer 2 Down,0
263,2025-01-01 09:44:00,26.4634,0.0325,10.9761,Layer 1 Up,0
263,2025-01-01 09:45:00,-13.8282,0.2138,24.7085,Layer 3 Up,0
263,2025-01-01 09:46:00,0.7455,0.0436,17.0756,Layer 1 Up,0
263,2025-01-01 09:48:00,8.006,0.0579,21.0785,Layer 2 Up,0
263,2025-01-01 09:49:00,27.5432,0.0279,15.7888,Layer 1 Up,0
263,2025-01-01 09:50:00,13.533,0.0,13.4856,Layer 1 Down,0
263,2025-01-01 09:51:00,10.6112,0.0037,20.3941,Layer 2 Down,0
263,2025-01-01 09:52:00,25.6645,0.0784,10.3648,Layer 3 Up,0
263,2025-01-01 09:53:00,13.7802,0.0,9.7222,Layer 3 Up,0
263,2025-01-01 09:54:00,22.2198,0.0,21.0359,Layer 1 Down,0
263,2025-01-01 09:55:00,12.7044,0.0,10.8715,Layer 1 Up,0
263,2025-01-01 09:56:00,45.1179,0.0029,19.0029,Layer 1 Up,0
263,2025-01-01 09:57:00,10.9544,0.1665,9.1804,Layer 1 Up,0
263,2025-01-01 09:58:00,22.9286,0.0481,21.0665,Layer 2 Up,0
263,2025-01-01 09:59:00,16.1538,0.0236,21.522,Layer 2 Down,0
264,2025-01-01 08:00:00,18.6106,0.112,19.2903,Layer 1 Down,0
264,2025-01-01 08:01:00,27.3421,0.1357,25.889,Layer 1 Down,0
264,2025-01-01 08:02:00,35.4663,0.1128,16.5615,Layer 2 Up,0
264,2025-01-01 08:04:00,11.8971,0.0,21.4084,Layer 1 Up,0
264,2025-01-01 08:05:00,34.9743,0.108,13.0091,Layer 1 Down,0
264,2025-01-01 08:06:00,22.9176,0.0617,17.5681,Layer 3 Up,0
264,2025-01-01 08:07:00,26.1811,0.1154,25.0035,Layer 3 Up,0
264,2025-01-01 08:08:00,26.3489,0.0775,13.3538,Layer 1 Up,0
264,2025-01-01 08:11:00,-11.8445,0.1724,11.1568,Layer 1 Up,0
264,2025-01-01 08:13:00,-4.1224,0.031,28.6157,Layer 1 Down,0
264,2025-01-01 08:14:00,6.0646,0.0933,4.7462,Layer 1 Down,0
264,2025-01-01 08:15:00,31.8203,0.0589,20.3788,Layer 3 Up,0
264,2025-01-01 08:16:00,42.239,0.0085,23.8632,Layer 2 Down,0
264,2025-01-01 08:17:00,28.8121,0.0501,16.0041,Layer 1 Down,0
264,2025-01-01 08:19:00,12.6853,0.2459,18.3002,Layer 1 Up,0
264,2025-01-01 08:20:00,13.147,0.0593,30.3554,Layer 1 Down,0
264,2025-01-01 08:21:00,35.0427,0.1357,14.6423,Layer 1 Down,0
264,2025-01-01 08:23:00,21.5364,0.1212,14.965,Layer 3 Up,0
264,2025-01-01 08:24:00,14.9938,0.0168,23.3942,Layer 2 Up,0
264,2025-01-01 08:25:00,29.8124,0.1239,27.5772,Layer 1 Up,0
264,2025-01-01 08:26:00,12.3954,0.1508,22.0058,Layer 2 Up,0
264,2025-01-01 08:27:00,26.2385,0.0902,14.8733,Layer 1 Down,0
